DateTime,Waterford,Galway,Donegal,Tipperary,Cork,Limerick,Longford,Roscommon,Kerry,Wexford,Clare,Kilkenny,Mayo,Cavan,Kildare,Meath,Westmeath,Wicklow,Laois,Sligo,Dublin,Offaly,Louth,Carlow,Leitrim,Monaghan
2017-11-26 12:58:01,93,100,100,98,100,93,100,100,100,81,100,96,100,99,81,81,94,81,96,100,81,81,81,81,100,99
2017-11-26 13:58:22,93,100,100,100,100,93,100,100,100,87,100,98,100,96,87,81,99,87,98,100,81,87,81,87,98,96
2017-11-26 15:08:55,93,87,100,100,100,93,100,100,87,93,87,98,100,96,93,93,99,93,98,100,93,93,93,93,98,96
2017-11-26 16:09:07,87,81,100,100,100,87,100,100,81,93,81,98,100,96,93,93,99,93,98,100,93,93,93,93,98,96
2017-11-26 17:09:37,87,81,100,95,98,87,100,100,81,93,81,96,100,97,87,87,96,87,96,100,87,93,87,87,99,97
2017-11-26 18:09:58,93,87,100,95,98,93,100,100,87,93,87,96,100,97,93,93,96,93,96,100,93,93,93,93,99,97
2017-11-27 00:00:20,100,100,100,96,98,100,97,99,100,93,100,95,100,97,93,93,93,93,95,99,93,93,93,93,97,97
2017-11-27 01:00:35,100,93,100,96,98,100,97,99,93,87,93,95,100,97,87,93,93,87,95,99,93,87,93,87,97,97
2017-11-27 02:00:51,100,81,100,94,99,100,97,98,81,93,81,94,99,97,93,93,98,93,94,98,93,93,93,93,97,97
2017-11-27 03:01:20,100,81,100,94,99,100,97,98,81,93,81,94,99,97,93,93,98,93,94,98,93,93,93,93,97,97
2017-11-27 04:01:36,93,81,100,94,99,93,97,98,81,87,81,94,99,97,87,87,98,87,94,98,87,87,87,87,97,97
2017-11-27 05:02:00,93,81,100,95,100,93,97,98,81,93,81,94,99,98,93,93,95,93,94,98,93,93,93,93,97,98
2017-11-27 06:02:23,93,87,100,95,100,93,93,93,87,87,87,94,93,98,87,87,95,87,94,93,87,87,87,87,97,98
2017-11-27 07:02:38,87,87,100,95,100,87,93,93,87,93,87,94,93,98,93,93,95,93,94,93,93,93,93,93,97,98
2017-11-27 08:02:57,93,87,100,95,100,93,86,86,87,93,87,96,86,96,87,87,94,87,96,86,87,93,87,87,96,96
2017-11-27 12:26:05,81,81,100,98,98,81,86,86,81,81,81,94,86,98,81,81,90,81,94,86,81,81,81,81,97,98
2017-11-27 13:26:10,81,81,100,98,98,81,86,86,81,81,81,94,86,98,81,81,90,81,94,86,81,81,81,81,97,98
2017-11-27 14:26:25,87,81,100,97,100,87,81,81,81,87,81,95,81,81,87,81,85,87,95,81,81,87,81,87,85,81
2017-11-28 00:49:25,93,87,100,91,100,93,88,91,87,93,87,91,92,93,93,86,92,93,91,91,86,93,86,93,88,93
2017-11-28 01:49:43,86,81,97,92,100,86,89,90,81,93,81,90,100,91,93,93,93,93,90,90,93,93,93,93,89,91
2017-11-28 02:49:59,93,86,97,92,100,93,89,90,86,86,86,90,100,91,86,86,93,86,90,90,86,86,86,86,89,91
2017-11-28 03:50:18,93,86,97,92,100,93,89,90,86,93,86,90,100,91,93,93,93,93,90,90,93,93,93,93,89,91
2017-11-28 04:50:33,86,86,100,95,100,86,92,93,86,93,86,90,95,94,93,93,89,93,90,93,93,93,93,93,92,94
2017-11-28 05:50:47,93,86,100,95,100,93,92,93,86,98,86,90,95,94,98,95,89,100,90,93,100,89,100,98,92,94
2017-11-28 06:51:09,93,86,100,95,100,93,86,86,86,98,86,90,86,94,98,95,89,100,90,86,100,89,100,98,92,94
2017-11-28 07:51:29,93,86,100,90,100,93,86,86,86,98,86,89,86,91,98,96,91,100,89,86,100,91,99,98,91,91
2017-11-28 08:51:45,86,86,100,91,100,86,93,93,86,97,86,91,93,96,97,97,92,100,91,93,100,92,99,97,94,96
2017-11-28 09:51:57,86,86,100,91,100,86,86,86,86,97,86,91,86,96,97,97,92,100,91,86,100,92,99,97,94,96
2017-11-28 10:52:11,80,86,100,96,100,80,93,93,86,93,86,90,93,88,93,86,86,93,90,93,86,93,86,93,89,88
2017-11-28 11:52:29,80,81,100,96,100,80,100,100,81,93,81,90,100,88,93,86,86,93,90,100,86,93,86,93,89,88
2017-11-28 12:52:43,75,75,100,96,100,75,86,86,75,86,75,90,86,88,86,81,86,86,90,86,81,86,81,86,89,88
2017-11-28 13:53:01,75,75,99,83,100,75,100,100,75,81,75,80,100,81,81,81,78,81,80,100,81,81,81,81,84,81
2017-11-28 14:53:14,75,75,99,83,100,75,93,93,75,75,75,80,93,81,75,75,78,75,80,93,75,75,75,75,84,81
2017-11-28 15:53:25,75,81,99,83,100,75,93,93,81,75,81,80,93,81,75,75,78,75,80,93,75,75,75,75,84,81
2017-11-28 16:53:36,75,80,100,84,100,75,93,93,80,80,80,83,93,94,80,86,87,80,83,93,86,80,86,80,88,94
2017-11-28 17:53:49,86,86,100,84,100,86,86,86,86,89,86,83,86,94,89,86,87,100,83,86,86,87,86,89,88,94
2017-11-28 18:54:09,86,86,100,84,100,86,93,93,86,89,86,83,93,94,89,90,87,100,83,93,100,87,96,89,88,94
2017-11-28 19:20:45,86,86,100,84,100,86,93,93,86,89,86,83,93,94,86,86,87,86,83,93,86,87,86,86,88,94
2017-11-28 20:21:05,93,93,100,86,100,93,93,93,93,86,93,89,93,94,86,86,91,86,89,93,86,86,86,86,93,94
2017-11-28 21:21:18,93,93,100,86,100,93,93,88,93,86,93,89,86,94,93,93,91,93,89,88,93,86,93,93,93,94
2017-11-28 22:22:22,93,93,100,86,100,93,93,88,93,95,93,89,86,94,95,93,91,100,89,88,93,91,93,95,93,94
2017-11-28 23:22:37,93,91,100,91,100,90,95,91,98,97,100,93,90,94,97,95,95,100,93,91,100,95,97,97,95,94
2017-11-29 00:22:52,93,93,100,91,100,93,95,91,93,97,93,93,90,94,97,95,95,100,93,91,100,95,97,97,95,94
2017-11-29 01:23:09,93,93,100,91,100,93,95,91,93,97,93,93,90,94,97,95,95,100,93,91,100,95,97,97,95,94
